order_id,order_date,category,product_name,region,unit_price,quantity,total_sales,customer_age,discount_applied,discount_amount,final_sales
3509,2024-03-11,Clothing,Jeans,Central,140,4,560,36,0.0,0.0,560.0
3510,2024-03-11,Books,Tech Manual,West,31,1,31,59,0.2,6.2,24.8
3511,2024-03-11,Clothing,Sneakers,South,162,3,486,61,0.0,0.0,486.0
3512,2024-03-11,Books,Tech Manual,Central,42,3,126,49,0.0,0.0,126.0
3513,2024-03-11,Books,Science Book,West,26,1,26,34,0.0,0.0,26.0
3514,2024-03-11,Books,Biography,Central,21,4,84,47,0.2,16.8,67.2
3515,2024-03-11,Home,Coffee Maker,South,367,4,1468,42,0.1,146.8,1321.2
3516,2024-03-11,Clothing,Hat,South,42,2,84,70,0.0,0.0,84.0
3517,2024-03-11,Home,Desk Chair,North,489,5,2445,63,0.0,0.0,2445.0
3518,2024-03-11,Books,Science Book,West,40,3,120,36,0.0,0.0,120.0
3519,2024-03-11,Electronics,Smartphone,South,1151,5,5755,48,0.0,0.0,5755.0
3520,2024-03-11,Clothing,Hat,North,147,2,294,61,0.0,0.0,294.0
3521,2024-03-12,Home,Lamp,South,265,5,1325,63,0.0,0.0,1325.0
3522,2024-03-12,Books,Tech Manual,West,43,5,215,44,0.2,43.0,172.0
3523,2024-03-12,Home,Desk Chair,Central,82,1,82,58,0.1,8.200000000000001,73.8
3524,2024-03-12,Home,Lamp,East,104,3,312,45,0.0,0.0,312.0
3525,2024-03-12,Clothing,Sneakers,Central,25,3,75,55,0.15,11.25,63.75
3526,2024-03-12,Electronics,Smart Watch,North,1891,4,7564,39,0.0,0.0,7564.0
3527,2024-03-13,Electronics,Smartphone,Central,392,3,1176,23,0.0,0.0,1176.0
3528,2024-03-13,Books,Biography,North,44,4,176,19,0.0,0.0,176.0
3529,2024-03-13,Electronics,Tablet,East,1786,5,8930,21,0.0,0.0,8930.0
3530,2024-03-13,Clothing,Sneakers,North,24,5,120,67,0.0,0.0,120.0
3531,2024-03-13,Electronics,Smart Watch,East,200,2,400,21,0.15,60.0,340.0
3532,2024-03-13,Electronics,Tablet,South,1281,4,5124,54,0.0,0.0,5124.0
3533,2024-03-13,Electronics,Laptop,Central,1749,1,1749,66,0.0,0.0,1749.0
3534,2024-03-13,Electronics,Laptop,East,1291,4,5164,60,0.0,0.0,5164.0
3535,2024-03-13,Home,Vacuum,Central,470,2,940,66,0.05,47.0,893.0
3536,2024-03-13,Home,Vacuum,East,289,5,1445,21,0.0,0.0,1445.0
3537,2024-03-13,Books,Tech Manual,South,40,5,200,36,0.0,0.0,200.0
3538,2024-03-14,Books,Cookbook,West,32,4,128,39,0.0,0.0,128.0
3539,2024-03-14,Clothing,Jeans,West,173,2,346,46,0.0,0.0,346.0
3540,2024-03-14,Clothing,T-Shirt,West,29,3,87,38,0.0,0.0,87.0
3541,2024-03-15,Home,Coffee Maker,East,283,5,1415,19,0.15,212.25,1202.75
3542,2024-03-15,Books,Science Book,West,13,5,65,18,0.15,9.75,55.25
3543,2024-03-15,Electronics,Smartphone,Central,1818,2,3636,35,0.0,0.0,3636.0
3544,2024-03-15,Home,Bookshelf,North,332,1,332,48,0.0,0.0,332.0
3545,2024-03-15,Home,Coffee Maker,South,324,4,1296,25,0.0,0.0,1296.0
3546,2024-03-15,Clothing,Jacket,East,148,2,296,39,0.1,29.6,266.4
3547,2024-03-15,Books,Fiction Novel,South,11,1,11,28,0.0,0.0,11.0
3548,2024-03-15,Home,Lamp,East,415,5,2075,65,0.0,0.0,2075.0
3549,2024-03-15,Home,Vacuum,Central,99,5,495,54,0.15,74.25,420.75
3550,2024-03-16,Clothing,Jacket,Central,97,2,194,68,0.0,0.0,194.0
3551,2024-03-16,Clothing,Jeans,East,112,1,112,41,0.0,0.0,112.0
3552,2024-03-16,Books,Science Book,East,45,2,90,40,0.0,0.0,90.0
3553,2024-03-16,Clothing,Sneakers,East,171,2,342,56,0.0,0.0,342.0
3554,2024-03-16,Books,Cookbook,East,12,4,48,36,0.0,0.0,48.0
3555,2024-03-16,Home,Vacuum,South,277,5,1385,62,0.05,69.25,1315.75
3556,2024-03-16,Electronics,Tablet,East,857,1,857,44,0.0,0.0,857.0
3557,2024-03-16,Books,Cookbook,Central,27,5,135,38,0.0,0.0,135.0
3558,2024-03-16,Electronics,Tablet,East,748,5,3740,32,0.0,0.0,3740.0
3559,2024-03-16,Books,Fiction Novel,Central,16,4,64,40,0.0,0.0,64.0
3560,2024-03-17,Electronics,Smartphone,West,637,5,3185,51,0.0,0.0,3185.0
3561,2024-03-17,Clothing,Jeans,East,122,2,244,61,0.0,0.0,244.0
3562,2024-03-17,Clothing,Hat,South,144,5,720,63,0.0,0.0,720.0
3563,2024-03-17,Electronics,Laptop,West,1522,5,7610,36,0.1,761.0,6849.0
3564,2024-03-17,Home,Vacuum,South,222,3,666,59,0.0,0.0,666.0
3565,2024-03-18,Electronics,Laptop,South,676,2,1352,21,0.2,270.40000000000003,1081.6
3566,2024-03-18,Electronics,Laptop,Central,678,1,678,67,0.0,0.0,678.0
3567,2024-03-18,Clothing,Hat,West,94,5,470,22,0.0,0.0,470.0
3568,2024-03-18,Electronics,Tablet,Central,1555,2,3110,68,0.0,0.0,3110.0
3569,2024-03-18,Electronics,Laptop,South,1413,4,5652,35,0.0,0.0,5652.0
3570,2024-03-18,Home,Coffee Maker,East,111,4,444,31,0.0,0.0,444.0
3571,2024-03-18,Electronics,Smart Watch,Central,1469,5,7345,33,0.0,0.0,7345.0
3572,2024-03-18,Electronics,Laptop,South,1866,1,1866,45,0.0,0.0,1866.0
3573,2024-03-18,Home,Lamp,West,336,5,1680,21,0.2,336.0,1344.0
3574,2024-03-18,Electronics,Headphones,East,496,1,496,42,0.05,24.8,471.2
3575,2024-03-18,Clothing,Hat,North,47,2,94,53,0.0,0.0,94.0
3576,2024-03-18,Electronics,Headphones,North,1842,4,7368,43,0.0,0.0,7368.0
3577,2024-03-18,Clothing,Jacket,West,83,1,83,30,0.15,12.45,70.55
3578,2024-03-19,Clothing,T-Shirt,East,126,3,378,34,0.0,0.0,378.0
3579,2024-03-20,Home,Desk Chair,North,412,4,1648,63,0.1,164.8,1483.2
3580,2024-03-20,Home,Vacuum,South,165,5,825,34,0.0,0.0,825.0
3581,2024-03-20,Books,Cookbook,South,25,5,125,50,0.0,0.0,125.0
3582,2024-03-20,Clothing,Jeans,South,180,3,540,69,0.0,0.0,540.0
3583,2024-03-20,Home,Lamp,South,426,3,1278,47,0.05,63.900000000000006,1214.1
3584,2024-03-20,Home,Bookshelf,West,390,1,390,27,0.05,19.5,370.5
3585,2024-03-21,Books,Science Book,North,41,5,205,68,0.0,0.0,205.0
3586,2024-03-21,Clothing,T-Shirt,West,163,4,652,21,0.0,0.0,652.0
3587,2024-03-21,Electronics,Laptop,East,472,1,472,60,0.0,0.0,472.0
3588,2024-03-21,Clothing,Jacket,South,83,2,166,27,0.0,0.0,166.0
3589,2024-03-21,Books,Biography,Central,38,2,76,19,0.0,0.0,76.0
3590,2024-03-21,Books,Science Book,Central,23,3,69,36,0.1,6.9,62.1
3591,2024-03-22,Home,Vacuum,South,476,5,2380,27,0.1,238.0,2142.0
3592,2024-03-22,Clothing,Jeans,West,82,4,328,26,0.0,0.0,328.0
3593,2024-03-22,Electronics,Headphones,South,540,5,2700,34,0.0,0.0,2700.0
3594,2024-03-22,Home,Coffee Maker,Central,381,3,1143,35,0.1,114.30000000000001,1028.7
3595,2024-03-23,Books,Tech Manual,North,38,2,76,29,0.15,11.4,64.6
3596,2024-03-23,Clothing,Jacket,South,136,5,680,33,0.0,0.0,680.0
3597,2024-03-23,Home,Lamp,West,320,5,1600,68,0.0,0.0,1600.0
3598,2024-03-24,Books,Biography,West,40,4,160,27,0.1,16.0,144.0
3599,2024-03-24,Clothing,Jacket,East,146,1,146,38,0.0,0.0,146.0
3600,2024-03-24,Home,Lamp,South,432,5,2160,47,0.0,0.0,2160.0
3601,2024-03-24,Books,Science Book,North,32,2,64,59,0.0,0.0,64.0
3602,2024-03-24,Clothing,Jacket,South,113,1,113,53,0.05,5.65,107.35
3603,2024-03-24,Home,Vacuum,North,395,4,1580,38,0.0,0.0,1580.0
3604,2024-03-24,Clothing,Jeans,East,97,2,194,37,0.0,0.0,194.0
3605,2024-03-24,Home,Vacuum,West,53,3,159,27,0.0,0.0,159.0
3606,2024-03-24,Books,Fiction Novel,South,12,3,36,58,0.0,0.0,36.0
3607,2024-03-24,Books,Tech Manual,West,26,3,78,26,0.0,0.0,78.0
3608,2024-03-25,Electronics,Tablet,South,1203,3,3609,47,0.0,0.0,3609.0
3609,2024-03-25,Books,Biography,Central,29,4,116,28,0.05,5.800000000000001,110.2
3610,2024-03-25,Electronics,Smartphone,Central,1227,5,6135,23,0.0,0.0,6135.0
3611,2024-03-25,Electronics,Smartphone,Central,560,4,2240,58,0.0,0.0,2240.0
3612,2024-03-25,Home,Coffee Maker,Central,100,3,300,60,0.0,0.0,300.0
3613,2024-03-25,Electronics,Headphones,West,1297,4,5188,51,0.0,0.0,5188.0
3614,2024-03-25,Electronics,Headphones,East,230,5,1150,36,0.0,0.0,1150.0
3615,2024-03-25,Clothing,Sneakers,South,134,4,536,24,0.0,0.0,536.0
3616,2024-03-25,Books,Tech Manual,West,34,5,170,32,0.05,8.5,161.5
3617,2024-03-25,Home,Desk Chair,North,306,2,612,34,0.0,0.0,612.0
3618,2024-03-26,Electronics,Laptop,East,1547,3,4641,46,0.0,0.0,4641.0
3619,2024-03-26,Books,Science Book,North,45,4,180,65,0.0,0.0,180.0
3620,2024-03-26,Books,Science Book,North,45,1,45,59,0.15,6.75,38.25
3621,2024-03-26,Books,Science Book,East,20,3,60,53,0.0,0.0,60.0
3622,2024-03-26,Clothing,T-Shirt,Central,137,1,137,67,0.15,20.55,116.45
3623,2024-03-27,Home,Coffee Maker,North,397,2,794,53,0.0,0.0,794.0
3624,2024-03-27,Electronics,Laptop,North,1517,1,1517,65,0.05,75.85000000000001,1441.15
3625,2024-03-27,Clothing,Jacket,North,150,2,300,25,0.0,0.0,300.0
3626,2024-03-27,Home,Desk Chair,South,107,2,214,28,0.0,0.0,214.0
3627,2024-03-27,Electronics,Headphones,East,881,2,1762,47,0.0,0.0,1762.0
3628,2024-03-27,Books,Cookbook,East,47,2,94,19,0.0,0.0,94.0
3629,2024-03-27,Home,Coffee Maker,South,351,5,1755,29,0.0,0.0,1755.0
3630,2024-03-27,Home,Coffee Maker,Central,343,4,1372,57,0.05,68.60000000000001,1303.4
3631,2024-03-27,Clothing,Jeans,South,191,4,764,33,0.0,0.0,764.0
3632,2024-03-27,Books,Science Book,West,15,4,60,59,0.0,0.0,60.0
3633,2024-03-27,Home,Vacuum,South,227,5,1135,42,0.2,227.0,908.0
3634,2024-03-27,Clothing,Sneakers,South,126,5,630,19,0.0,0.0,630.0
3635,2024-03-27,Books,Biography,North,31,5,155,38,0.0,0.0,155.0
3636,2024-03-27,Home,Lamp,East,70,3,210,61,0.0,0.0,210.0
3637,2024-03-28,Home,Lamp,East,97,5,485,31,0.0,0.0,485.0
3638,2024-03-28,Clothing,Jacket,Central,191,4,764,48,0.0,0.0,764.0
3639,2024-03-28,Clothing,Sneakers,West,138,2,276,41,0.0,0.0,276.0
3640,2024-03-28,Clothing,Jacket,West,156,4,624,48,0.0,0.0,624.0
3641,2024-03-28,Home,Lamp,West,70,5,350,34,0.0,0.0,350.0
3642,2024-03-29,Clothing,T-Shirt,South,120,4,480,50,0.15,72.0,408.0
3643,2024-03-29,Books,Science Book,East,25,1,25,38,0.1,2.5,22.5
3644,2024-03-30,Books,Fiction Novel,West,42,4,168,52,0.0,0.0,168.0
3645,2024-03-30,Clothing,Jacket,North,68,2,136,30,0.1,13.600000000000001,122.4
3646,2024-03-30,Books,Cookbook,Central,35,5,175,36,0.0,0.0,175.0
3647,2024-03-30,Clothing,Sneakers,North,161,1,161,59,0.0,0.0,161.0
3648,2024-03-30,Books,Fiction Novel,East,24,5,120,31,0.15,18.0,102.0
3649,2024-03-30,Electronics,Headphones,North,1231,4,4924,54,0.0,0.0,4924.0
3650,2024-03-30,Clothing,Sneakers,East,171,4,684,22,0.0,0.0,684.0
3651,2024-03-30,Books,Science Book,East,19,2,38,44,0.0,0.0,38.0
3652,2024-03-30,Electronics,Smartphone,West,1150,1,1150,22,0.0,0.0,1150.0
3653,2024-03-30,Books,Tech Manual,North,25,3,75,49,0.2,15.0,60.0
3654,2024-03-31,Electronics,Laptop,North,400,4,1600,29,0.0,0.0,1600.0
3655,2024-03-31,Clothing,Sneakers,West,167,2,334,53,0.0,0.0,334.0
3656,2024-03-31,Clothing,T-Shirt,Central,46,2,92,19,0.0,0.0,92.0
3657,2024-03-31,Clothing,Jacket,South,125,3,375,60,0.0,0.0,375.0
3658,2024-03-31,Books,Biography,North,20,4,80,56,0.0,0.0,80.0
3659,2024-03-31,Electronics,Smartphone,West,365,3,1095,36,0.0,0.0,1095.0
3660,2024-03-31,Books,Tech Manual,East,12,5,60,63,0.0,0.0,60.0
3661,2024-03-31,Home,Vacuum,Central,367,3,1101,52,0.0,0.0,1101.0
3662,2024-03-31,Clothing,Jacket,East,62,1,62,31,0.0,0.0,62.0
3663,2024-04-01,Home,Lamp,North,67,2,134,54,0.0,0.0,134.0
3664,2024-04-01,Home,Desk Chair,North,346,2,692,28,0.2,138.4,553.6
3665,2024-04-01,Clothing,Sneakers,Central,65,3,195,60,0.0,0.0,195.0
3666,2024-04-01,Electronics,Smart Watch,East,652,3,1956,36,0.0,0.0,1956.0
3667,2024-04-01,Home,Desk Chair,South,184,2,368,36,0.0,0.0,368.0
3668,2024-04-01,Home,Lamp,North,393,1,393,22,0.0,0.0,393.0
3669,2024-04-02,Books,Biography,North,48,5,240,65,0.0,0.0,240.0
3670,2024-04-02,Books,Science Book,East,11,1,11,55,0.0,0.0,11.0
3671,2024-04-02,Books,Tech Manual,Central,17,2,34,70,0.0,0.0,34.0
3672,2024-04-03,Books,Cookbook,North,13,2,26,24,0.15,3.9,22.1
3673,2024-04-03,Electronics,Headphones,South,1260,2,2520,23,0.2,504.0,2016.0
3674,2024-04-03,Clothing,T-Shirt,South,103,2,206,21,0.0,0.0,206.0
3675,2024-04-04,Books,Tech Manual,West,39,3,117,22,0.0,0.0,117.0
3676,2024-04-04,Home,Bookshelf,South,109,4,436,40,0.15,65.39999999999999,370.6
3677,2024-04-04,Clothing,T-Shirt,North,80,1,80,40,0.0,0.0,80.0
3678,2024-04-04,Electronics,Smart Watch,North,1840,4,7360,60,0.0,0.0,7360.0
3679,2024-04-04,Clothing,T-Shirt,South,50,4,200,21,0.2,40.0,160.0
3680,2024-04-04,Home,Desk Chair,South,396,5,1980,54,0.0,0.0,1980.0
3681,2024-04-04,Clothing,Hat,East,30,2,60,64,0.0,0.0,60.0
3682,2024-04-04,Books,Science Book,East,26,3,78,25,0.0,0.0,78.0
3683,2024-04-04,Electronics,Laptop,Central,367,3,1101,63,0.0,0.0,1101.0
3684,2024-04-04,Home,Desk Chair,Central,360,1,360,28,0.1,36.0,324.0
3685,2024-04-04,Books,Tech Manual,North,19,3,57,57,0.2,11.4,45.6
3686,2024-04-04,Clothing,Hat,East,64,3,192,34,0.0,0.0,192.0
3687,2024-04-04,Clothing,Sneakers,South,84,3,252,31,0.0,0.0,252.0
3688,2024-04-04,Home,Lamp,South,170,4,680,21,0.0,0.0,680.0
3689,2024-04-04,Home,Lamp,Central,469,4,1876,24,0.05,93.80000000000001,1782.2
3690,2024-04-05,Home,Lamp,South,364,5,1820,64,0.0,0.0,1820.0
3691,2024-04-05,Home,Lamp,South,87,2,174,40,0.15,26.099999999999998,147.9
3692,2024-04-05,Electronics,Smartphone,West,926,4,3704,39,0.0,0.0,3704.0
3693,2024-04-05,Home,Bookshelf,West,451,1,451,50,0.0,0.0,451.0
3694,2024-04-05,Books,Science Book,South,12,4,48,45,0.05,2.4000000000000004,45.6
3695,2024-04-05,Books,Fiction Novel,East,43,1,43,29,0.0,0.0,43.0
3696,2024-04-05,Books,Biography,East,11,4,44,59,0.0,0.0,44.0
3697,2024-04-05,Electronics,Smart Watch,East,316,3,948,22,0.1,94.80000000000001,853.2
3698,2024-04-05,Books,Fiction Novel,South,34,1,34,60,0.0,0.0,34.0
3699,2024-04-05,Electronics,Tablet,West,1284,5,6420,56,0.0,0.0,6420.0
3700,2024-04-05,Books,Fiction Novel,North,45,1,45,63,0.0,0.0,45.0
3701,2024-04-06,Books,Cookbook,North,36,1,36,31,0.0,0.0,36.0
3702,2024-04-06,Electronics,Headphones,West,545,4,2180,20,0.15,327.0,1853.0
3703,2024-04-06,Electronics,Smart Watch,East,1958,3,5874,55,0.0,0.0,5874.0
3704,2024-04-06,Books,Tech Manual,Central,10,3,30,28,0.2,6.0,24.0
3705,2024-04-06,Books,Fiction Novel,West,22,1,22,56,0.05,1.1,20.9
3706,2024-04-06,Electronics,Tablet,West,1536,1,1536,43,0.1,153.60000000000002,1382.4
3707,2024-04-06,Electronics,Laptop,North,993,3,2979,66,0.0,0.0,2979.0
3708,2024-04-07,Electronics,Headphones,West,1867,3,5601,47,0.0,0.0,5601.0
3709,2024-04-07,Books,Cookbook,Central,18,4,72,49,0.0,0.0,72.0
3710,2024-04-07,Books,Biography,Central,16,1,16,43,0.0,0.0,16.0
3711,2024-04-07,Electronics,Laptop,North,1231,4,4924,52,0.15,738.6,4185.4
3712,2024-04-07,Books,Tech Manual,Central,49,4,196,36,0.2,39.2,156.8
3713,2024-04-07,Books,Biography,North,28,2,56,28,0.0,0.0,56.0
3714,2024-04-07,Books,Biography,North,30,3,90,44,0.0,0.0,90.0
3715,2024-04-07,Books,Biography,South,30,2,60,49,0.2,12.0,48.0
3716,2024-04-07,Electronics,Smartphone,East,1502,3,4506,52,0.0,0.0,4506.0
3717,2024-04-07,Books,Biography,Central,28,4,112,43,0.0,0.0,112.0
3718,2024-04-07,Electronics,Smart Watch,Central,1659,5,8295,34,0.0,0.0,8295.0
3719,2024-04-07,Books,Cookbook,Central,37,1,37,56,0.0,0.0,37.0
3720,2024-04-07,Books,Fiction Novel,North,13,5,65,69,0.0,0.0,65.0
3721,2024-04-07,Clothing,Jacket,East,68,4,272,61,0.1,27.200000000000003,244.8
3722,2024-04-07,Home,Desk Chair,Central,398,4,1592,67,0.1,159.20000000000002,1432.8
3723,2024-04-08,Electronics,Headphones,North,219,5,1095,18,0.0,0.0,1095.0
3724,2024-04-08,Clothing,Sneakers,South,189,4,756,30,0.0,0.0,756.0
3725,2024-04-08,Clothing,Sneakers,West,111,1,111,22,0.0,0.0,111.0
3726,2024-04-08,Electronics,Headphones,North,1588,3,4764,38,0.1,476.40000000000003,4287.6
3727,2024-04-08,Home,Coffee Maker,West,379,4,1516,27,0.0,0.0,1516.0
3728,2024-04-08,Electronics,Tablet,Central,1539,5,7695,44,0.0,0.0,7695.0
3729,2024-04-08,Electronics,Smartphone,West,1276,5,6380,38,0.1,638.0,5742.0
3730,2024-04-08,Books,Fiction Novel,South,38,1,38,33,0.0,0.0,38.0
3731,2024-04-09,Electronics,Tablet,West,1654,2,3308,50,0.0,0.0,3308.0
3732,2024-04-10,Books,Science Book,East,15,4,60,42,0.05,3.0,57.0
3733,2024-04-11,Electronics,Laptop,East,288,2,576,59,0.0,0.0,576.0
3734,2024-04-12,Home,Bookshelf,West,300,4,1200,56,0.0,0.0,1200.0
3735,2024-04-12,Electronics,Laptop,West,1035,1,1035,18,0.0,0.0,1035.0
3736,2024-04-12,Home,Desk Chair,East,82,1,82,59,0.0,0.0,82.0
3737,2024-04-12,Books,Biography,North,16,3,48,40,0.0,0.0,48.0
3738,2024-04-12,Clothing,T-Shirt,West,111,5,555,40,0.0,0.0,555.0
3739,2024-04-12,Books,Biography,East,21,5,105,49,0.0,0.0,105.0
3740,2024-04-12,Home,Bookshelf,West,171,5,855,36,0.0,0.0,855.0
3741,2024-04-12,Electronics,Smart Watch,North,1996,4,7984,49,0.1,798.4000000000001,7185.6
3742,2024-04-12,Books,Science Book,West,35,2,70,48,0.0,0.0,70.0
3743,2024-04-12,Electronics,Headphones,North,727,4,2908,30,0.0,0.0,2908.0
3744,2024-04-12,Home,Desk Chair,East,65,1,65,69,0.0,0.0,65.0
3745,2024-04-12,Home,Desk Chair,Central,123,2,246,51,0.15,36.9,209.1
3746,2024-04-13,Electronics,Laptop,South,761,2,1522,21,0.0,0.0,1522.0
3747,2024-04-13,Clothing,Hat,East,178,5,890,26,0.05,44.5,845.5
3748,2024-04-13,Books,Biography,North,27,3,81,47,0.0,0.0,81.0
3749,2024-04-14,Home,Coffee Maker,East,261,2,522,59,0.0,0.0,522.0
3750,2024-04-14,Electronics,Smartphone,South,1519,4,6076,33,0.0,0.0,6076.0
3751,2024-04-14,Clothing,Jacket,West,89,4,356,53,0.0,0.0,356.0
3752,2024-04-14,Home,Coffee Maker,North,497,1,497,41,0.0,0.0,497.0
3753,2024-04-14,Home,Desk Chair,Central,223,2,446,70,0.0,0.0,446.0
3754,2024-04-14,Books,Science Book,East,34,4,136,24,0.0,0.0,136.0
3755,2024-04-14,Home,Bookshelf,West,374,5,1870,52,0.0,0.0,1870.0
3756,2024-04-14,Home,Vacuum,Central,90,2,180,62,0.0,0.0,180.0
3757,2024-04-14,Electronics,Laptop,North,877,4,3508,36,0.05,175.4,3332.6
3758,2024-04-14,Home,Bookshelf,Central,443,5,2215,38,0.0,0.0,2215.0
3759,2024-04-14,Books,Tech Manual,South,18,2,36,20,0.0,0.0,36.0
3760,2024-04-14,Books,Fiction Novel,East,49,1,49,63,0.0,0.0,49.0
3761,2024-04-14,Home,Lamp,South,497,4,1988,27,0.0,0.0,1988.0
3762,2024-04-14,Home,Desk Chair,South,434,3,1302,49,0.0,0.0,1302.0
3763,2024-04-15,Electronics,Laptop,South,1304,5,6520,22,0.0,0.0,6520.0
3764,2024-04-15,Home,Lamp,Central,490,3,1470,40,0.0,0.0,1470.0
3765,2024-04-15,Home,Desk Chair,West,438,3,1314,48,0.1,131.4,1182.6
3766,2024-04-15,Electronics,Laptop,North,701,2,1402,18,0.0,0.0,1402.0
3767,2024-04-15,Home,Vacuum,East,98,1,98,66,0.0,0.0,98.0
3768,2024-04-16,Clothing,Jacket,North,61,5,305,58,0.0,0.0,305.0
3769,2024-04-17,Clothing,Hat,West,37,3,111,47,0.0,0.0,111.0
3770,2024-04-17,Electronics,Smart Watch,North,1076,1,1076,29,0.05,53.800000000000004,1022.2
3771,2024-04-17,Electronics,Smartphone,Central,843,4,3372,44,0.15,505.79999999999995,2866.2
3772,2024-04-17,Clothing,Jacket,East,182,1,182,53,0.0,0.0,182.0
3773,2024-04-17,Electronics,Smart Watch,West,315,4,1260,44,0.0,0.0,1260.0
3774,2024-04-18,Clothing,T-Shirt,Central,49,1,49,43,0.0,0.0,49.0
3775,2024-04-18,Clothing,T-Shirt,North,133,5,665,57,0.15,99.75,565.25
3776,2024-04-18,Books,Fiction Novel,East,13,1,13,60,0.0,0.0,13.0
3777,2024-04-19,Home,Vacuum,North,270,3,810,48,0.0,0.0,810.0
3778,2024-04-20,Books,Science Book,West,49,1,49,48,0.0,0.0,49.0
3779,2024-04-21,Electronics,Smartphone,North,1283,3,3849,24,0.05,192.45000000000002,3656.55
3780,2024-04-21,Home,Coffee Maker,West,273,1,273,40,0.0,0.0,273.0
3781,2024-04-21,Clothing,Hat,North,74,5,370,42,0.0,0.0,370.0
3782,2024-04-21,Electronics,Smartphone,North,1682,1,1682,69,0.0,0.0,1682.0
3783,2024-04-21,Clothing,Jacket,North,197,2,394,29,0.0,0.0,394.0
3784,2024-04-21,Books,Tech Manual,West,39,1,39,57,0.0,0.0,39.0
3785,2024-04-21,Electronics,Smartphone,South,236,3,708,48,0.0,0.0,708.0
3786,2024-04-21,Electronics,Smart Watch,East,924,1,924,37,0.0,0.0,924.0
3787,2024-04-22,Books,Science Book,East,38,1,38,55,0.05,1.9000000000000001,36.1
3788,2024-04-22,Home,Vacuum,East,144,4,576,19,0.0,0.0,576.0
3789,2024-04-22,Books,Cookbook,South,39,5,195,64,0.2,39.0,156.0
3790,2024-04-22,Home,Bookshelf,South,253,4,1012,37,0.1,101.2,910.8
3791,2024-04-22,Electronics,Laptop,East,1236,2,2472,54,0.0,0.0,2472.0
3792,2024-04-22,Electronics,Laptop,East,675,4,2700,37,0.0,0.0,2700.0
3793,2024-04-22,Books,Science Book,West,50,4,200,45,0.0,0.0,200.0
3794,2024-04-22,Electronics,Laptop,South,831,5,4155,26,0.0,0.0,4155.0
3795,2024-04-22,Books,Tech Manual,West,33,1,33,62,0.0,0.0,33.0
3796,2024-04-22,Electronics,Tablet,South,1001,4,4004,37,0.0,0.0,4004.0
3797,2024-04-22,Home,Desk Chair,West,328,3,984,47,0.0,0.0,984.0
3798,2024-04-23,Clothing,T-Shirt,East,45,4,180,68,0.15,27.0,153.0
3799,2024-04-23,Books,Fiction Novel,West,29,5,145,35,0.0,0.0,145.0
3800,2024-04-23,Electronics,Smartphone,East,986,3,2958,51,0.0,0.0,2958.0
3801,2024-04-23,Clothing,Hat,North,152,2,304,32,0.0,0.0,304.0
3802,2024-04-23,Electronics,Smartphone,East,1216,4,4864,60,0.0,0.0,4864.0
3803,2024-04-23,Books,Fiction Novel,West,11,1,11,37,0.0,0.0,11.0
3804,2024-04-23,Clothing,Jacket,South,63,3,189,70,0.0,0.0,189.0
3805,2024-04-23,Electronics,Headphones,West,1819,5,9095,60,0.0,0.0,9095.0
3806,2024-04-23,Clothing,Jeans,North,83,4,332,27,0.1,33.2,298.8
3807,2024-04-23,Books,Fiction Novel,Central,40,2,80,19,0.0,0.0,80.0
3808,2024-04-24,Home,Lamp,North,291,2,582,45,0.0,0.0,582.0
3809,2024-04-24,Electronics,Headphones,Central,564,1,564,63,0.0,0.0,564.0
3810,2024-04-24,Electronics,Laptop,South,903,4,3612,34,0.0,0.0,3612.0
3811,2024-04-24,Electronics,Laptop,South,674,5,3370,63,0.1,337.0,3033.0
3812,2024-04-24,Clothing,Jeans,South,64,4,256,18,0.0,0.0,256.0
3813,2024-04-24,Books,Tech Manual,West,17,3,51,70,0.0,0.0,51.0
3814,2024-04-24,Books,Fiction Novel,Central,27,1,27,38,0.0,0.0,27.0
3815,2024-04-24,Home,Coffee Maker,South,215,3,645,25,0.0,0.0,645.0
3816,2024-04-24,Books,Science Book,South,29,2,58,46,0.0,0.0,58.0
3817,2024-04-24,Books,Tech Manual,Central,20,2,40,63,0.2,8.0,32.0
3818,2024-04-24,Electronics,Tablet,East,228,1,228,55,0.0,0.0,228.0
3819,2024-04-24,Electronics,Smart Watch,West,719,4,2876,43,0.0,0.0,2876.0
3820,2024-04-24,Electronics,Smart Watch,North,247,3,741,49,0.0,0.0,741.0
3821,2024-04-24,Home,Lamp,South,121,5,605,41,0.0,0.0,605.0
3822,2024-04-25,Electronics,Headphones,East,1552,4,6208,69,0.0,0.0,6208.0
3823,2024-04-25,Clothing,T-Shirt,East,158,2,316,59,0.0,0.0,316.0
3824,2024-04-25,Clothing,Hat,Central,39,1,39,70,0.0,0.0,39.0
3825,2024-04-25,Books,Tech Manual,South,17,5,85,34,0.0,0.0,85.0
3826,2024-04-25,Clothing,Sneakers,Central,156,3,468,56,0.0,0.0,468.0
3827,2024-04-25,Home,Bookshelf,North,429,4,1716,41,0.0,0.0,1716.0
3828,2024-04-25,Home,Vacuum,Central,315,5,1575,27,0.2,315.0,1260.0
3829,2024-04-25,Clothing,T-Shirt,East,29,4,116,67,0.0,0.0,116.0
3830,2024-04-25,Home,Vacuum,West,261,1,261,46,0.2,52.2,208.8
3831,2024-04-25,Clothing,Jeans,Central,197,3,591,44,0.0,0.0,591.0
